Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
2017,12,1,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Chamarkand,34.683281,71.216293,Bombing/Explosion,Military,Tehrik-i-Taliban Pakistan (TTP),Explosives
2017,12,1,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,Bombing/Explosion,Police,Taliban,Explosives
2017,11,30,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Dowaya,9.452652,12.062408,Armed Assault,Police,Fulani extremists,Firearms
2017,12,1,160,Philippines,5,Southeast Asia,North Cotabato,Unknown,7.108335,125.038816,Assassination,Private Citizens & Property,Unknown,Firearms
2017,12,1,160,Philippines,5,Southeast Asia,Lanao del Sur,Matampay,7.978188,124.222706,Assassination,Government (General),Maute Group,Firearms
2017,12,1,141,Nepal,6,South Asia,Province 6,Chhayanath Rara,29.508457,82.115092,Assassination,Violent Political Party,Unknown,Explosives
2017,12,1,228,Yemen,10,Middle East & North Africa,Saada,Unknown,17.30236,43.394223,Unknown,Private Citizens & Property,Houthi extremists (Ansar Allah),Unknown
2017,12,1,4,Afghanistan,6,South Asia,Farah,Pusht Rod district,32.480918,62.033947,Armed Assault,Police,Taliban,Firearms
2017,12,1,160,Philippines,5,Southeast Asia,Sarangani,Balataan,6.185032,125.346625,Armed Assault,Private Citizens & Property,New People's Army (NPA),Firearms
2017,12,1,4,Afghanistan,6,South Asia,Logar,Qandaraio,34.240472,69.117948,Assassination,Private Citizens & Property,Unknown,Firearms
2017,12,1,4,Afghanistan,6,South Asia,Baghlan,Dushi district,35.616173,68.682704,Hostage Taking (Kidnapping),Government (General),Taliban,Unknown
2017,12,1,92,India,6,South Asia,Jharkhand,Bagma,22.962764,85.315469,Assassination,Violent Political Party,People's Liberation Front of India,Firearms
2017,12,1,4,Afghanistan,6,South Asia,Ghazni,Giro district,33.121559,68.38761,Unknown,Police,Taliban,Unknown
2017,10,29,200,Syria,10,Middle East & North Africa,Daraa,Tal Shihab,32.691023,35.975798,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms
2017,12,1,141,Nepal,6,South Asia,Province 5,Bhagwanpur,27.721846,82.880109,Assassination,Violent Political Party,Unknown,Explosives
2017,12,1,141,Nepal,6,South Asia,Province 1,Tinkhutte,26.950464,88.093091,Assassination,Private Citizens & Property,Unknown,Explosives
2017,12,1,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives
2017,11,30,147,Nigeria,11,Sub-Saharan Africa,Borno,Kwaya Kusar,10.503236,11.841122,Armed Assault,Educational Institution,Boko Haram,Melee
2017,12,1,123,Mali,11,Sub-Saharan Africa,Gao,Gao,16.273924,-0.039408,Armed Assault,Military,Unknown,Firearms
2017,12,15,104,Kenya,11,Sub-Saharan Africa,Mandera,Lafey,3.151005,41.182879,Facility/Infrastructure Attack,Food or Water Supply,Al-Shabaab,Unknown
2017,12,2,95,Iraq,10,Middle East & North Africa,Saladin,Hamamiyat,33.5009,44.216648,Bombing/Explosion,Business,Unknown,Explosives
2017,12,2,95,Iraq,10,Middle East & North Africa,Diyala,Qurah Lus,33.74521,45.545674,Assassination,Government (General),Unknown,Explosives
2017,12,2,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.612148,12.19127,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives
2017,12,2,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.612148,12.19127,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives
2017,12,2,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,Bombing/Explosion,Journalists & Media,Khorasan Chapter of the Islamic State,Explosives
2017,12,2,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,Bombing/Explosion,Government (General),Khorasan Chapter of the Islamic State,Explosives
2017,12,2,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,2,160,Philippines,5,Southeast Asia,Camarines Norte,Daguit,14.184076,122.701195,Armed Assault,Police,New People's Army (NPA),Explosives
2017,12,2,92,India,6,South Asia,Jammu and Kashmir,Baramulla,34.205605,74.353867,Bombing/Explosion,Police,Unknown,Explosives
2017,12,2,160,Philippines,5,Southeast Asia,Cagayan,Awallan,17.95476,121.927803,Assassination,Government (General),New People's Army (NPA),Firearms
2017,12,2,92,India,6,South Asia,Jammu and Kashmir,Keegam,33.791079,74.862632,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,12,2,19,Bangladesh,6,South Asia,Khulna,Jessore,23.179984,89.210577,Assassination,NGO,Unknown,Explosives
2017,12,1,160,Philippines,5,Southeast Asia,Nueva Ecija,Mambarao,15.60212,120.908126,Armed Assault,Police,Unknown,Firearms
2017,12,2,92,India,6,South Asia,Manipur,Konkan,24.858187,94.513703,Bombing/Explosion,Military,People's Liberation Army (India),Explosives
2017,12,2,95,Iraq,10,Middle East & North Africa,Diyala,Quzlaq,33.845343,45.299948,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,2,95,Iraq,10,Middle East & North Africa,Diyala,Unknown,33.763422,45.131054,Hostage Taking (Kidnapping),Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,12,2,95,Iraq,10,Middle East & North Africa,Diyala,Qabbah,33.887609,44.86568,Armed Assault,Military,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,12,2,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Armed Assault,Government (General),Houthi extremists (Ansar Allah),Explosives
2017,12,2,141,Nepal,6,South Asia,Province 4,Janaganapate,27.944705,84.22788,Bombing/Explosion,Violent Political Party,Unknown,Explosives
2017,12,2,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Olai Shah,34.535595,71.287421,Bombing/Explosion,Private Citizens & Property,Tehrik-i-Taliban Pakistan (TTP),Explosives
2017,12,2,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Hostage Taking (Kidnapping),Journalists & Media,Houthi extremists (Ansar Allah),Explosives
2017,12,2,141,Nepal,6,South Asia,Province 5,Pakadi,27.540357,83.142905,Bombing/Explosion,Violent Political Party,Unknown,Explosives
2017,12,2,603,United Kingdom,8,Western Europe,Northern Ireland,Ardglass,54.265689,-5.612456,Armed Assault,Private Citizens & Property,Unknown,Incendiary
2017,12,2,141,Nepal,6,South Asia,Province 3,Kathmandu,27.708754,85.329498,Bombing/Explosion,Business,Unknown,Explosives
2017,12,2,141,Nepal,6,South Asia,Province 5,Banganga,27.699693,83.200074,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,2,141,Nepal,6,South Asia,Province 1,Chhathar,26.979786,87.474891,Assassination,Violent Political Party,Unknown,Explosives
2017,12,2,141,Nepal,6,South Asia,Province 5,Khulkhule,27.750477,83.461906,Assassination,Government (General),Unknown,Explosives
2017,12,2,186,Sri Lanka,6,South Asia,Northern,Jaffna,9.666399,80.020477,Unknown,Journalists & Media,Unknown,Unknown
2017,12,2,4,Afghanistan,6,South Asia,Ghor,Unknown,34.099578,64.905955,Bombing/Explosion,Unknown,Taliban,Explosives
2017,12,2,141,Nepal,6,South Asia,Province 3,Madhyapur Thimi,27.682197,85.383884,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,2,141,Nepal,6,South Asia,Province 5,Chandrauta,27.649514,82.866163,Assassination,Violent Political Party,Unknown,Explosives
2017,12,2,92,India,6,South Asia,Chhattisgarh,Sarandi,20.093703,81.162156,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Melee
2017,12,2,153,Pakistan,6,South Asia,Balochistan,Turbat,25.999413,63.047451,Hostage Taking (Kidnapping),Private Citizens & Property,Baloch Liberation Front (BLF),Firearms
2017,12,2,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Hostage Taking (Kidnapping),Private Citizens & Property,Houthi extremists (Ansar Allah),Firearms
2017,12,2,45,Colombia,3,South America,Meta,Rincon del Indio,3.371251,-71.741618,Assassination,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC) dissidents,Firearms
2017,12,3,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,Bombing/Explosion,Military,Unknown,Explosives
2017,12,3,95,Iraq,10,Middle East & North Africa,Kirkuk,Dur ar-Rifaq,35.084499,44.323656,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,3,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,3,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Balcad,2.359127,45.383671,Armed Assault,Military,Al-Shabaab,Explosives
2017,12,3,92,India,6,South Asia,Jammu and Kashmir,Kralgund,34.413677,74.329418,Bombing/Explosion,Police,Unknown,Explosives
2017,12,3,160,Philippines,5,Southeast Asia,Misamis Oriental,Binuangan,8.919581,124.783746,Armed Assault,Police,New People's Army (NPA),Explosives
2017,12,2,4,Afghanistan,6,South Asia,Jawzjan,Unknown,36.854892,66.214511,Unknown,Military,Taliban,Unknown
2017,12,3,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Business,Unknown,Explosives
2017,12,3,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,3,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Mashaaley,1.744111,44.59697,Armed Assault,Military,Al-Shabaab,Firearms
2017,12,3,65,Ethiopia,11,Sub-Saharan Africa,Afar,Zone 2 district,13.607123,40.661549,Armed Assault,Tourists,Afar Revolutionary Democratic Unity Front,Firearms
2017,12,3,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Bombing/Explosion,Private Citizens & Property,Houthi extremists (Ansar Allah),Explosives
2017,12,3,160,Philippines,5,Southeast Asia,Maguindanao,Timbangan,6.876083,124.478043,Armed Assault,Military,Bangsamoro Islamic Freedom Movement (BIFM),Explosives
2017,12,3,141,Nepal,6,South Asia,Province 5,Buddhabhumi,27.653348,82.993155,Assassination,Violent Political Party,Unknown,Explosives
2017,12,3,141,Nepal,6,South Asia,Province 5,Buddhabhumi,27.653348,82.993155,Assassination,Violent Political Party,Unknown,Explosives
2017,12,3,141,Nepal,6,South Asia,Province 4,Dhapuk,28.059233,83.734452,Bombing/Explosion,Government (General),Unknown,Explosives
2017,12,3,214,Ukraine,9,Eastern Europe,Donetsk,Avdiivka,48.143208,37.753361,Bombing/Explosion,Food or Water Supply,Unknown,Explosives
2017,12,3,160,Philippines,5,Southeast Asia,Quezon,Lalig,13.985557,121.328429,Assassination,Government (General),Unknown,Firearms
2017,12,3,4,Afghanistan,6,South Asia,Ghor,Dawlat Yar district,34.552017,65.794446,Hijacking,Private Citizens & Property,Khorasan Chapter of the Islamic State,Firearms
2017,12,3,141,Nepal,6,South Asia,Province 3,Geetanagar,27.619812,84.401585,Bombing/Explosion,Government (General),Unknown,Explosives
2017,12,2,123,Mali,11,Sub-Saharan Africa,Mopti,Gourti,14.271849,-2.825969,Assassination,Government (General),Unknown,Firearms
2017,12,3,160,Philippines,5,Southeast Asia,Davao del Sur,Toril,7.009218,125.494197,Bombing/Explosion,Private Citizens & Property,New People's Army (NPA),Explosives
2017,12,3,92,India,6,South Asia,Nagaland,Unknown,25.67,94.12,Hostage Taking (Kidnapping),Government (General),National Socialist Council of Nagaland-Reformation (NSCN-R),Unknown
2017,12,4,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,Bombing/Explosion,Business,Unknown,Explosives
2017,12,4,92,India,6,South Asia,Jammu and Kashmir,Bonigam,33.634505,75.135488,Armed Assault,Military,Lashkar-e-Taiba (LeT),Firearms
2017,12,4,92,India,6,South Asia,Jammu and Kashmir,Noorpora,33.90637,75.03994,Facility/Infrastructure Attack,Business,Ansar Ghazwat-ul-Hind,Firearms
2017,12,4,95,Iraq,10,Middle East & North Africa,Babil,Mahasinah,33.117361,44.366389,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,4,95,Iraq,10,Middle East & North Africa,Babil,Mahasinah,33.117361,44.366389,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,4,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,4,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,4,94,Iran,10,Middle East & North Africa,West Azerbaijan,Maku,39.303184,44.514567,Armed Assault,Business,Kurdistan Workers' Party (PKK),Firearms
2017,12,4,141,Nepal,6,South Asia,Province 7,Dhangadhi,28.703241,80.585625,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,4,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Assassination,Government (General),Houthi extremists (Ansar Allah),Explosives
2017,12,4,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Bombing/Explosion,Government (General),Houthi extremists (Ansar Allah),Explosives
2017,12,4,141,Nepal,6,South Asia,Province 3,Chapali,27.795553,85.381001,Assassination,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,12,4,160,Philippines,5,Southeast Asia,Nueva Ecija,Jaen district,15.362739,120.883802,Assassination,Religious Figures/Institutions,Unknown,Firearms
2017,12,4,141,Nepal,6,South Asia,Province 7,Parshuram,29.117712,80.338892,Bombing/Explosion,Violent Political Party,Unknown,Explosives
2017,12,4,92,India,6,South Asia,Chhattisgarh,Antagarh,20.098706,81.158774,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,4,41,Central African Republic,11,Sub-Saharan Africa,Haute-Kotto,Bria,6.538388,21.991001,Armed Assault,Government (Diplomatic),Anti-Balaka Militia,Firearms
2017,12,4,92,India,6,South Asia,Chhattisgarh,Kansaram,18.003811,80.997296,Bombing/Explosion,Private Citizens & Property,Maoists,Explosives
2017,12,4,141,Nepal,6,South Asia,Province 2,Karmaiya,27.099963,85.481648,Assassination,Private Citizens & Property,Unknown,Explosives
2017,12,4,141,Nepal,6,South Asia,Province 5,Bansagadhi,28.244593,81.521302,Assassination,Violent Political Party,Unknown,Explosives
2017,12,4,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,Bombing/Explosion,Unknown,United National Liberation Front (UNLF),Explosives
2017,12,4,104,Kenya,11,Sub-Saharan Africa,Bungoma,Masaek,1.126982,34.584322,Armed Assault,Private Citizens & Property,Sabaot Land Defense Force (SLDF),Firearms
2017,12,4,104,Kenya,11,Sub-Saharan Africa,Bungoma,Kutere,1.126982,34.584322,Armed Assault,Private Citizens & Property,Sabaot Land Defense Force (SLDF),Firearms
2017,12,4,141,Nepal,6,South Asia,Province 7,Mauriya,29.088706,80.483545,Assassination,Violent Political Party,Unknown,Explosives
2017,12,4,141,Nepal,6,South Asia,Province 5,Kopuwa,27.65345,83.127486,Assassination,Violent Political Party,Unknown,Explosives
2017,12,4,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,North Kivu,Mweso,-1.109193,29.033777,Facility/Infrastructure Attack,NGO,Unknown,Firearms
2017,12,4,141,Nepal,6,South Asia,Province 7,Bhimdatta,28.974233,80.178574,Assassination,Violent Political Party,Unknown,Explosives
2017,12,4,34,Burundi,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,Bombing/Explosion,Transportation,Unknown,Explosives
2017,12,4,92,India,6,South Asia,Meghalaya,Jaintia Hills district,25.359,92.367,Hostage Taking (Kidnapping),Business,National Democratic Front of Bodoland (NDFB),Firearms
2017,12,4,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Assassination,Military,Unknown,Explosives
2017,12,4,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Lawaru,9.374888,12.093306,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,12,4,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Dong,9.40217,11.91427,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,12,4,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Kiken,9.399048,11.915673,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,12,4,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Dowaya,9.449271,12.065854,Armed Assault,Police,Fulani extremists,Firearms
2017,12,4,4,Afghanistan,6,South Asia,Samangan,Dara-i-Sufi Payin district,35.996889,67.229555,Bombing/Explosion,Unknown,Taliban,Explosives
2017,12,4,4,Afghanistan,6,South Asia,Samangan,Abyak,36.266933,68.019691,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,4,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Numan district,9.462209,12.030083,Armed Assault,Business,Fulani extremists,Firearms
2017,12,4,45,Colombia,3,South America,Putumayo,La Carmelita,0.400512,-76.543099,Assassination,Private Citizens & Property,Unknown,Firearms
2017,12,5,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Khadi,32.972402,70.214145,Bombing/Explosion,Military,Tehrik-i-Taliban Pakistan (TTP),Explosives
2017,12,5,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717705,36.722824,Bombing/Explosion,Transportation,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,12,5,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.279168,44.49425,Bombing/Explosion,Government (General),Unknown,Explosives
2017,12,5,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,12,5,95,Iraq,10,Middle East & North Africa,Kirkuk,Al-Nasr,35.27242,43.92025,Hostage Taking (Kidnapping),Military,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,12,5,95,Iraq,10,Middle East & North Africa,Kirkuk,Ash Sharifiyah,35.428684,44.169233,Hostage Taking (Kidnapping),Military,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,12,5,95,Iraq,10,Middle East & North Africa,Kirkuk,Khuzeifi,35.384676,44.006807,Hostage Taking (Kidnapping),Government (General),Islamic State of Iraq and the Levant (ISIL),Firearms
2017,12,5,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196,34.24128,Armed Assault,Business,Sinai Province of the Islamic State,Firearms
2017,12,5,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,Assassination,Private Citizens & Property,Al-Shabaab,Firearms
2017,12,5,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Kalabeyr,4.926888,45.216248,Bombing/Explosion,Military,Al-Shabaab,Explosives
2017,12,5,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Beledweyne,4.73538,45.2024,Bombing/Explosion,Military,Al-Shabaab,Explosives
2017,12,5,228,Yemen,10,Middle East & North Africa,Adan,Shaykh Uthman,12.867085,44.981911,Armed Assault,Religious Figures/Institutions,Unknown,Firearms
2017,12,5,60,Egypt,10,Middle East & North Africa,North Sinai,Beir al-Abd,31.016779,33.008587,Bombing/Explosion,Unknown,Unknown,Explosives
2017,12,5,160,Philippines,5,Southeast Asia,Lanao del Sur,Piagapo,7.965763,124.202866,Hostage Taking (Kidnapping),Private Citizens & Property,Maute Group,Firearms
2017,12,4,123,Mali,11,Sub-Saharan Africa,Mopti,Sougoulbe,14.533889,-4.885556,Hostage Taking (Kidnapping),Government (General),Jamaat Nusrat al-Islam wal Muslimin (JNIM),Firearms
2017,12,5,92,India,6,South Asia,Andhra Pradesh,Madugula,17.9167,82.8,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives
